UID,Lat,Lon,CO,PM10,PM25,AQI
1958,35.4087539,136.0363807,,,82,82
1959,35.0104252,135.7514114,4.5,41,104,104
1960,35.0038257,135.7485674,4.5,40,97,97
1961,34.9767559,135.7464176,4.5,39,89,89
1962,34.94563,135.8079501,4.5,37,87,87
1963,135.1252214,35.2925728,,10,38,38
1964,35.4725224,135.3997656,,26,55,55
1965,35.3025186,135.2424494,,14,46,46
1966,135.7972961,34.8878907,3.4,40,93,93
1967,35.5318549,135.1988719,,8,21,21
1968,135.560652,35.013336,4.5,37,85,85
1969,34.9469748,135.7037513,4.5,30,87,87
1970,35.1294637,136.1076666,5.6,38,93,93
1971,34.823072,135.7694,3.4,44,99,99
1972,35.6262142,135.0731151,,8,17,17
1973,35.1115344,135.4521442,,24,76,76
1974,34.7378623,135.8262467,4.5,55,122,122
1975,135.6884756,34.9028063,2.3,34,59,59
1976,34.8814997,135.7326073,3.4,38,85,85
1977,34.7780762,135.7931515,4.5,47,112,112
1978,34.6830377,135.4522254,2.3,10,68,68
1979,135.4725961,34.672945,2.3,17,57,57
1980,34.6408489,135.4740192,2.3,18,59,59
1981,34.7045985,135.4373873,0.1,20,55,55
1982,34.6971463,135.5430396,4.5,24,76,76
1983,34.6046482,135.5120773,3.4,50,82,82
1984,34.6392568,135.5355059,4.5,24,85,85
1985,135.4313149,34.6356094,2.3,13,59,59
1986,34.5939598,135.4717818,3.4,26,63,63
1987,34.5307004,135.5015024,3.4,25,74,74
1988,34.5435147,135.4580587,3.4,21,74,74
1989,34.4865888,135.5130716,2.3,24,68,68
1990,34.7382039,135.4734145,,11,30,30
1991,34.5042692,135.4104727,5.6,30,82,82
1992,34.8318766,135.6065923,,,,
1993,34.4357981,135.3661247,,25,74,74
1994,34.7377342,135.5639259,3.4,32,80,80
1995,34.7945228,135.6251076,0.1,23,55,55
1996,34.6255304,135.6019441,5.6,24,70,70
1997,34.4011426,135.3070973,,26,70,70
1998,135.5972971,34.4998441,2.3,29,74,74
1999,34.766079,135.6280109,4.5,37,82,82
2000,135.5672121,34.4388004,2.3,32,68,68
2001,34.455243,135.5636397,2.3,30,85,85
2002,34.5793706,135.5517195,3.4,35,97,97
2003,34.7118154,135.6230012,4.5,28,72,72
2004,34.4461957,135.4596132,2.3,24,72,72
2005,34.5743223,135.6317393,2.3,44,117,117
2006,135.4456188,34.5193229,3.4,22,78,78
2007,34.6680619,135.5973239,0.1,30,85,85
2008,34.3660074,135.2733004,,30,70,70
2009,34.7373102,135.6320031,,,,
2010,34.8839136,135.6629755,3.4,29,85,85
2011,34.7205058,135.2874503,,14,46,46
2012,34.7048682,135.2341327,,10,25,25
2013,34.6578468,135.1686778,3.4,18,30,30
2014,34.6471391,135.1212876,3.4,6,38,38
2015,135.0586547,34.6281937,3.4,13,50,50
2016,135.2231369,34.8276535,3.4,10,17,17
2017,34.6611666,135.2122298,,16,30,30
2018,34.7223684,135.001341,1.2,17,21,21
2019,34.8051661,134.6285721,3.4,18,42,42
2020,134.7050095,34.7853331,3.4,20,42,42
2021,34.8188385,134.7408214,3.4,12,38,38
2022,34.7892684,134.588922,3.4,7,21,21
2023,34.8611601,134.6441496,3.4,12,21,21
2024,134.6835469,34.8349744,,,,
2025,34.7953456,134.6637192,3.4,16,,16
2026,34.7261154,135.4145944,3.4,30,78,78
2027,34.716446,135.3890228,2.3,28,50,50
2028,34.7337339,135.4063757,4.5,30,68,68
2029,134.8883821,34.6987203,3.4,16,25,25
2030,34.653125,134.980519,1.2,20,42,42
2031,34.6491919,134.9710281,1.2,25,65,65
2032,34.7318277,135.3484194,3.4,9,53,53
2033,34.7295396,135.375252,2.3,6,5,6
2034,34.7313715,135.317336,4.5,31,70,70
2035,34.7936189,135.4106683,5.6,30,89,89
2036,35.5443088,134.8201898,,12,30,30
2037,34.7573058,134.8424107,3.4,12,21,21
2038,34.7269059,134.8432472,3.4,9,42,42
2039,34.8094132,135.3452126,3.4,6,46,46
2040,34.766018,134.7908583,3.4,12,38,38
2041,34.8119308,135.4097403,2.3,12,13,13
2042,34.7487461,134.9127595,3.4,25,21,21
2043,34.5947387,135.8301236,4.5,45,109,109
2044,34.154994,135.2091781,,40,97,97
2045,34.3816785,132.4695193,6.7,31,25,31
2046,34.3720428,132.3841492,2.3,35,30,30
2047,34.454477,132.4712828,6.7,20,21,21
2048,132.5099331,34.5185429,6.7,28,21,21
2049,34.3410417,132.9031028,,25,30,30
2050,34.3916858,133.0759925,,15,25,25
2051,34.7948279,132.8536574,,27,78,
2052,34.2200983,132.2201848,,34,78,78
2053,33.9421256,130.8962555,3.4,29,91,91
2054,33.9893027,130.9271263,1.2,45,91,91
2055,33.9556444,131.2503993,4.5,30,119,119
2056,33.994162,131.2178447,4.5,45,91,91
2057,34.178496,131.4737269,,36,82,82
2058,34.4047159,131.4006127,,,61,61
2059,34.0509295,131.5627539,,21,95,95
2060,34.0150077,131.8703504,,45,97,97
2061,34.1698862,132.2166397,,21,97,97
2062,34.1455225,132.2133623,,44,80,80
2063,33.9627413,131.9526668,,38,114,114
2064,34.369573,131.1841113,,,114,114
2065,33.9638389,132.1015969,,27,87,87
2066,34.1662299,131.206092,,32,99,99
2067,131.7638085,34.0730659,,29,85,85
2068,33.9743747,131.179604,4.5,45,93,93
2069,34.2075134,132.2213437,,44,85,85
2070,34.2898867,133.7974639,2.3,28,70,70
2071,34.2963582,133.8466898,2.3,17,,17
2072,34.2277855,133.7871993,2.3,30,63,63
2073,34.1285301,133.6620338,,29,65,65
2074,34.3106818,133.8257752,2.3,,61,61
2075,34.272474,133.7535687,2.3,,78,78
2076,33.8231859,132.7261427,1.2,25,82,82
2077,132.7009261,33.8119617,1.2,28,91,91
2078,132.7618843,33.8209317,2.3,30,80,80
2079,33.957834,133.2801951,1.2,48,117,117
2080,33.9322534,133.280434,1.2,39,95,95
2081,33.9316788,133.0801431,1.2,30,93,93
2082,33.9922311,133.5861801,,41,95,95
2083,33.981041,133.5499921,,33,89,89
2084,33.5489621,133.5987948,,42,87,87
2085,33.5469464,133.4328307,,31,82,82
2086,33.6724489,130.4384733,,50,109,109
2087,33.6065452,130.4283713,,50,109,109
2088,33.5909629,130.4010016,,53,122,122
2089,130.4328892,33.551951,,45,104,104
2090,33.5767169,130.2478853,,60,104,104
2091,33.573723,130.3166608,,38,65,
2092,33.0300761,130.4462574,2.3,28,80,80
2093,33.0345087,130.4350108,2.3,39,95,95
2094,33.256819,130.3080433,,32,95,95
2095,33.4609071,129.9588028,,47,109,109
2096,130.5062441,33.3777575,,33,85,85
2097,33.1966708,130.0253498,,40,102,102
2098,33.150428,129.7789056,4.5,34,76,76
2099,33.1589094,129.7310117,3.4,40,91,91
2100,130.0241384,32.8431539,,56,85,85
2101,33.7493585,129.6923934,,56,122,122
2102,32.5076982,130.6018572,,32,30,32
2103,32.2071214,130.7625212,,21,61,61
2104,32.9868382,130.4330363,,,,
2105,32.2151156,130.3992819,,30,53,53
2106,32.931451,130.5589732,2.3,48,57,57
2107,130.8084429,32.978974,,30,68,68
2108,32.6854378,130.6660043,,27,74,74
2109,32.7913969,130.816418,,20,50,50
2110,32.5125287,130.051832,,29,57,57
2111,31.7605566,131.0798304,,19,59,59
2112,32.5792221,131.6569128,,36,89,89
2113,31.3770839,130.8517219,,15,34,34
2114,31.8322929,130.2934393,,,,
2115,31.7357632,130.7651863,,,,
2116,31.7580584,130.2072993,1.2,17,42,42
2117,34.9723027,135.8136275,4.5,45,102,102
2118,139.3090354,35.3349825,2.3,35,61,61
2119,34.9980897,135.7347603,4.5,44,82,82
2120,135.5357793,34.6796481,0.1,22,38,38
2121,34.7160418,135.5614823,4.5,37,53,53
2122,34.538545,135.559833,0.1,23,68,68
2123,35.4750715,133.0127756,2.3,10,34,34
2124,34.8978024,132.0706869,,8,50,50
2125,133.4116109,34.5118026,3.4,15,9,9
2126,34.4859521,133.3623849,3.4,20,42,42
2127,37.0436918,136.9534987,,26,87,87
2128,36.408161,136.4613281,3.4,22,82,82
2129,36.5192791,136.5639637,2.3,30,76,76
2130,36.5197044,136.6099711,2.3,34,91,91
2131,139.0960853,36.4045055,1.2,7,9,9
2132,36.2909057,139.381751,1.2,6,5,6
2133,36.6470657,139.0431164,,21,46,46
2134,35.9253022,139.5794718,2.3,6,50,50
2135,36.1472541,139.3882863,1.2,6,9,9
2136,35.8077379,139.7241712,8.9,10,21,21
2137,35.9879193,139.0801674,2.3,13,50,13
2138,35.7996715,139.4686101,3.4,8,9,9
2139,139.4686101,35.7996715,3.4,8,42,42
2140,35.8208922,139.642517,5.6,9,13,13
2141,35.8319108,139.3969959,2.3,6,5,6
2142,139.3806418,35.8323214,2.3,5,13,13
2143,35.8225388,139.8391748,1.2,7,9,9
2144,35.893065,139.3434342,2.3,10,5,10
2145,35.5969359,140.1212289,3.4,11,21,21
2146,35.6349437,140.1214983,2.3,14,9,14
2147,35.6288442,140.1839216,2.3,11,46,46
2148,35.644546,140.067101,3.4,1,30,30
2149,35.7503934,139.9537792,4.5,11,57,57
2150,35.7260247,139.928024,7.8,16,42,42
2151,35.6863887,139.9171511,6.7,21,65,65
2152,35.7294274,140.0416138,4.5,14,17,17
2153,35.7126486,139.9589522,4.5,8,17,17
2154,35.6883233,139.9785018,4.5,13,46,46
2155,35.0204553,139.8787057,,18,30,
2156,35.7876519,139.9032263,3.4,17,13,17
2157,35.9488429,139.8709725,1.2,8,21,21
2158,36.0478419,139.8145212,1.2,5,,5
2159,35.7742134,140.2955751,2.3,17,,17
2160,140.3208469,35.7781352,2.3,10,25,25
2161,35.7281461,140.2063487,2.3,6,17,17
2162,35.6845211,140.030792,3.4,8,,8
2163,35.8439634,139.9717984,1.2,10,17,10
2164,35.1800848,140.2660221,,9,25,25
2165,35.5104251,140.1153229,1.2,3,59,59
2166,35.7934597,140.017274,3.2,3,21,
2167,35.8452995,140.6010433,2.3,15,21,21
2168,35.6551697,140.4844955,,9,17,17
2169,33.7468752,130.7301352,4.5,43,93,93
2170,33.6337211,130.7754698,4.5,38,89,89
2171,33.1572149,130.4163687,2.3,34,61,61
2172,33.6116969,131.1312176,,48,99,99
2173,33.3972062,130.5529825,,30,65,65
2174,33.8046176,130.5406849,,51,107,107
2175,33.51904,130.531406,,47,93,93
2176,33.562078,130.2135036,,50,112,112
2177,33.6679801,130.8473742,4.5,38,82,82
2178,33.7761431,130.9798992,3.4,48,109,109
2179,33.3259906,130.9402631,,28,97,97
2180,130.5569158,31.5970951,3.4,14,68,68
2181,31.5210749,130.5175911,3.4,19,68,68
2182,35.8616014,139.645585,2.3,12,17,12
2183,35.1033925,136.8877779,3.4,27,72,72
2184,140.8894105,38.1745501,4.5,12,17,17
2185,34.7445305,136.4916148,,,,
2186,34.5014848,136.7093526,,20,78,78
2187,34.5619594,136.5404087,,14,65,65
2188,35.0569718,136.6721763,4.5,35,72,35
2189,34.8779071,136.5528526,,32,117,117
2190,34.8379374,136.5889895,,35,97,97
2191,34.6223426,136.0917954,,37,104,104
2192,34.0801425,136.1927754,,8,13,
2193,34.8404712,136.4547702,,15,50,
2194,34.466073,136.8477978,,24,53,53
2195,33.8918171,136.0944732,,35,57,57
2196,35.1000149,136.5379318,,33,109,109
2197,34.7591133,136.1429515,,36,102,102
2198,35.0223057,136.66613,4.5,33,76,76
2199,35.6348555,140.0681151,2.3,9,21,21
2200,139.1523232,35.2647194,1.2,17,46,46
2201,35.4719747,139.4660336,1.2,13,5,13
2202,139.2789214,35.3899052,1.2,18,57,57
2203,33.0094621,130.7002721,,21,53,53
2204,32.4611928,130.1948406,,44,80,80
2205,130.3776308,32.4648257,,44,61,61
2206,32.3743246,129.9956807,,31,74,74
2207,32.3501507,130.5055303,,43,34,43
2208,31.5638461,130.5549058,2.3,26,59,59
2209,135.7894814,34.8529304,3.4,40,104,104
2210,34.0032153,130.988226,1.2,34,89,89
2211,34.1711199,130.9337175,1.2,42,107,107
2212,34.6649758,135.5758621,5.6,34,46,46
2213,35.8253547,139.8054022,2.3,9,34,9
2214,33.9179026,133.1917495,1.2,51,104,104
2215,35.3225815,139.8541596,2.3,20,55,55
2216,35.3182354,139.6318075,2.3,25,42,42
2217,35.2214613,139.6259209,2.3,13,57,57
2218,35.2266271,139.7060085,2.3,14,53,53
2219,35.2829883,139.670084,,50,117,
2220,35.1143517,135.9190926,5.6,41,109,109
2221,135.8649958,35.001867,3.4,36,124,124
2222,35.4233011,136.7606565,,16,53,53
2223,35.3859195,136.7501454,,20,59,59
2224,35.4569687,136.7719711,,32,61,61
2225,34.5118144,133.7598897,2.3,1,85,85
2226,34.6004315,133.777625,3.4,5,65,65
2227,34.5802722,133.7569824,2.3,15,55,55
2228,34.4902465,133.4512663,3.4,10,21,21
2229,133.7447896,34.6738544,5.6,22,50,50
2230,34.5994243,133.8263649,4.5,30,80,80
2231,34.6058904,133.8290396,4.5,10,50,50
2232,33.6052533,130.4105144,,52,119,119
2233,33.5573387,130.3813706,,45,109,109
2234,34.558806,135.5148088,3.4,11,42,
2235,34.5573424,135.5286104,0.1,25,63,63
2236,34.8123519,135.5154762,3.4,26,76,76
2237,34.7564698,135.5209236,0.1,15,63,63
2238,35.9066232,139.6300538,2.3,4,13,4
2239,36.2390268,139.200903,5.6,6,21,6
2240,36.0657584,139.5221722,1.2,8,25,8
2241,139.5191059,36.0615809,1.2,3,46,3
2242,39.7039706,140.1026735,4.5,27,72,72
2243,40.2110507,140.0197967,,25,65,65
2244,39.3094408,140.5753726,,10,5,10
2245,36.1633833,139.3890408,5.6,1,46,6
2246,35.8146689,139.6760059,5.6,9,17,9
2247,36.0754505,139.7317159,1.2,10,34,10
2248,36.1160625,139.1870234,2.3,9,9,9
2249,34.8349744,134.6835469,3.4,15,38,38
2250,134.6637192,34.7953456,3.4,18,34,34
2251,133.7709088,34.4768005,2.3,10,25,25
2252,34.5484611,133.6692753,2.3,13,30,30
2253,34.4694193,133.8099142,2.3,13,21,21
2254,31.8322929,130.2934393,1.2,24,72,72
2255,31.7357632,130.7651863,,23,59,59
2256,39.7621719,140.0816892,4.5,27,72,72
2257,34.7451551,135.4120331,3.4,12,34,34
2258,34.6055088,133.9757649,3.4,20,38,38
2259,133.9235287,34.6719659,3.4,14,25,25
2260,133.985925,34.6842025,,12,42,42
2261,34.3451378,134.061112,2.3,29,68,68
2262,35.6867078,139.7081686,0.1,20,53,53
2263,35.5714259,139.3732821,3.4,22,50,50
2264,35.1086867,136.9248567,3.4,19,17,19
2265,135.7092318,34.5933612,4.5,45,,45
2266,33.733094,135.3818482,,27,91,91
2267,128.841093,32.6963741,,55,139,139
2268,32.5176619,130.6123397,,22,9,22
2269,26.3477453,127.8197399,1.2,7,9,9
2270,42.6836392,141.6914783,,8,46,46
2271,42.8241213,141.6559781,,14,38,38
2272,40.5089872,141.4907929,5.6,39,55,55
2273,141.1581354,39.6544361,1.2,1,17,17
2274,141.1380681,39.7203866,1.2,5,38,38
2275,36.3923877,140.4259494,,1,9,9
2276,36.0706952,140.1909628,,18,13,18
2277,140.6237009,35.9653392,2.3,14,9,14
2278,35.889966,140.6645134,0.1,2,5,5
2279,140.7416993,35.838608,2.3,15,21,21
2280,36.4881033,139.8631259,4.5,10,25,25
2281,36.5674358,139.9413312,2.3,10,5,10
2282,35.7950726,140.1322554,2.3,15,34,34
2283,35.692745,139.7680749,4.5,23,63,63
2284,35.6718388,139.7551457,4.5,23,63,63
2285,35.6559078,139.7789642,2.3,24,68,68
2286,35.6788887,139.7816911,4.5,19,55,55
2287,35.6375869,139.7398898,3.4,23,59,59
2288,35.6325297,139.7785316,2.3,27,68,68
2289,35.715846,139.695152,4.5,20,65,65
2290,35.729528,139.79133,2.3,22,53,53
2291,35.6899961,139.8276503,2.3,27,59,59
2292,35.6968261,139.8356163,2.3,19,55,55
2293,35.645576,139.81052,2.3,24,53,53
2294,35.6107617,139.7209728,6.7,33,80,80
2295,35.62048,139.7190949,6.7,27,65,65
2296,35.6523419,139.6906188,5.6,29,55,55
2297,35.623234,139.6791096,,27,65,65
2298,35.5574135,139.739658,0.1,29,70,70
2299,139.6527696,35.6459694,0.1,29,80,80
2300,35.6353876,139.6639439,5,14,114,114
2301,35.665852,139.6129633,3.4,21,63,63
2302,35.6639824,139.6979483,6.7,26,61,61
2303,35.6725192,139.6619179,3.4,22,55,55
2304,35.7186665,139.6410508,1.2,23,61,61
2305,35.6905576,139.6022801,3.4,24,61,61
2306,35.7667444,139.7358464,8.9,20,46,46
2307,35.733175,139.7892187,0.1,20,55,55
2308,35.7594916,139.7080991,6.7,21,59,59
2309,35.7609858,139.7053993,6.7,24,59,59
2310,35.7426712,139.6051615,0.1,19,42,42
2311,35.7430642,139.6519574,8.9,23,55,55
2312,35.780169,139.7764368,4.5,14,50,50
2313,35.7698847,139.8258076,1.2,20,57,57
2314,35.7442829,139.8777713,7.8,22,55,55
2315,35.760881,139.8530918,2.3,16,55,55
2316,35.7089796,139.8850996,0.1,22,55,55
2317,35.6449815,139.3398402,3.4,10,34,34
2318,35.6270643,139.2875235,3.4,8,50,50
2319,35.7140031,139.407832,2.3,9,21,21
2320,35.7129094,139.5562777,1.2,22,59,59
2321,35.6924731,139.5609588,1.2,10,50,50
2322,35.5486643,139.4463734,3.4,8,34,34
2323,35.5870081,139.4801917,1.2,15,38,38
2324,35.6994789,139.5029888,0.1,14,38,38
2325,35.7277664,139.4765284,1.2,12,34,34
2326,35.6622228,139.4280321,2.3,8,30,30
2327,35.6818819,139.4322254,2.3,13,30,30
2328,35.6351587,139.5704251,,21,59,59
2329,35.751674,139.4257765,3.4,10,17,17
2330,35.7795448,139.5213976,0.1,13,34,34
2331,35.7536757,139.5177432,1.2,6,21,21
2332,35.6348734,139.4321221,0.1,11,42,42
2333,35.7269409,139.5507441,1.2,48,34,34
2334,35.7749158,139.3357916,1.2,7,34,34
2335,139.550824,35.4730184,3.4,22,46,46
2336,35.5449367,139.5710302,3.4,12,34,34
2337,35.5319642,139.7339958,6.7,34,89,89
2338,35.520696,139.7293047,6.7,38,72,72
2339,35.5234152,139.6944548,1.2,8,17,4
2340,139.6863883,35.5444427,2.3,20,46,46
2341,35.5759822,139.6559397,2.3,20,38,38
2342,139.6139897,35.5988151,3.4,25,59,59
2343,35.6080359,139.6144752,,21,63,63
2344,35.6142569,139.571721,3.4,7,42,42
2345,35.5890499,139.5857075,4.5,13,53,53
2346,35.5847839,139.5788445,3.4,20,42,42
2347,35.598815,139.5253039,3.4,11,38,38
2348,35.5213336,139.4078666,3.4,11,42,42
2349,35.5714621,139.3731765,,,,
2350,35.447034,139.3588225,,,,
2351,34.9961517,138.4068596,2.3,23,53,53
2352,138.3434077,34.9827997,2.3,22,63,63
2353,34.9701126,138.3803683,2.3,27,38,38
2354,34.9468408,138.3502113,2.3,23,61,61
2355,138.3681231,34.9377221,2.3,24,61,61
2356,35.0010535,138.522188,2.3,25,38,38
2357,35.0605799,138.5277892,,24,53,53
2358,34.7028462,137.7153826,2.3,31,74,74
2359,137.7163104,34.7626425,3.4,20,59,59
2360,34.7073048,137.7492163,3.4,25,68,68
2361,35.1121253,138.9168963,3.4,,46,46
2362,138.6788614,35.152569,,25,65,65
2363,34.7827959,138.0166132,2.3,16,57,57
2364,34.6658332,138.055009,2.3,30,65,65
2365,138.9136693,35.1978602,3.4,12,38,38
2366,34.7184738,137.5316173,2.3,34,78,78
2367,35.2111341,136.9021811,3.4,20,76,76
2368,35.2045755,136.883864,3.4,25,74,74
2369,136.902397,35.1320084,3.4,20,61,61
2370,35.1064907,136.8420082,4.5,24,72,72
2371,35.0692633,136.9367224,3.4,21,59,59
2372,34.7170906,137.3442443,2.3,33,65,65
2373,137.447835,34.7252537,2.3,39,63,63
2374,137.4145777,34.7632176,2.3,35,76,76
2375,35.0850546,137.140234,3.4,39,82,
2376,137.1908228,35.0818764,3.4,34,85,
2377,36.8285978,137.4084174,,34,72,72
2378,36.5943787,136.9131698,3.4,37,68,68
2379,36.7824552,137.0796145,4.5,36,76,76
2380,36.057393,136.2231494,,24,70,70
2381,35.4977512,135.7509074,,11,82,82
2382,35.9916096,136.4879554,,14,91,91
2383,35.9703178,136.1843432,,35,80,80
2384,36.1907393,136.1441424,,25,87,87
2385,135.7414062,35.0265401,4.5,40,95,95
2386,35.0215931,135.7311017,4.5,43,99,99
2387,34.9386679,135.732879,4.5,25,87,87
2388,34.988509,135.8120388,4.5,35,87,87
2389,34.9727944,135.6965387,4.5,36,87,87
2390,35.5227574,134.2120041,3.4,43,21,
2391,35.4376044,133.3415547,,4,17,17
2392,34.6778114,131.851239,,30,25,30
2393,33.8719213,130.9743691,3.4,30,122,122
2394,33.9014008,130.8074766,3.4,41,97,97
2395,130.8293832,33.8952852,3.4,47,119,119
2396,33.8863808,130.8503177,3.4,52,127,127
2397,33.8682348,130.7999005,3.4,44,107,107
2398,33.3205781,130.507407,,,,
2399,33.2528646,131.6807768,4.5,30,,30
2400,131.7191957,33.2479575,4.5,30,89,89
2401,33.1476582,131.6568487,2.3,34,112,112
2402,33.1868849,131.5416007,2.3,40,72,72
2403,33.2368408,131.5944599,2.3,22,87,87
2404,33.2345359,131.60805,2.3,34,85,85
2405,131.8755159,33.2489479,4.5,27,82,82
2406,31.3734237,130.5421946,,16,55,55
2407,36.1876041,139.7454768,0.1,18,95,18
2408,35.7334675,139.7551411,4.5,21,55,55
2409,139.7347261,35.7193411,1.2,25,55,55
2410,35.720146,139.8152203,4.5,23,50,50
2411,35.6007639,139.7526768,6.7,31,76,76
2412,35.6196845,139.6824955,6.7,35,78,78
2413,35.5950494,139.705675,12.3,31,68,68
2414,139.6928451,35.601837,13.4,28,61,61
2415,139.692984,35.5698639,2.3,23,50,50
2416,35.6516036,139.595188,3.4,19,55,55
2417,35.7003943,139.6824123,4.5,18,57,57
2418,35.7191772,139.6198888,1.2,18,46,46
2419,35.7417998,139.7261064,8.9,21,57,57
2420,35.765373,139.664239,6.7,29,50,50
2421,35.7864301,139.869265,4.5,17,38,38
2422,35.6819353,139.8771072,7.8,25,65,65
2423,35.6536742,139.8707921,11.2,26,59,59
2424,35.6615706,139.3201415,3.4,23,42,42
2425,35.710973,139.5388378,1.2,14,42,42
2426,139.4772781,35.6690707,1.2,17,42,42
2427,35.6664956,139.5544659,1.2,22,42,42
2428,35.7586854,139.4708139,3.4,11,34,34
2429,35.7280514,139.5344455,1.2,14,46,46
2430,35.7501633,139.5578842,1.2,32,53,53
2431,43.0627818,141.3535986,2.3,6,13,13
2432,43.0846596,141.348531,2.3,9,17,9
2433,43.0815046,141.2908586,3.4,2,9,9
2434,37.9812309,139.2201926,2.3,25,70,70
2435,37.934262,139.0910515,3.4,24,59,59
2436,37.9352197,139.0793191,3.4,20,61,61
2437,37.8725183,139.1017792,3.4,19,57,57
2438,37.7645901,139.0158999,2.3,28,63,63
2439,37.4698375,138.8599755,3.4,30,87,87
2440,35.6538687,136.0618676,,26,80,80
2441,33.8883761,132.7327337,2.3,30,102,102
2442,131.3708887,31.930847,,,46,
2443,33.8415754,132.7273814,1.2,33,95,95
2444,35.043415,138.4834635,2.3,16,68,68
2445,37.4940417,139.925646,,19,82,82
2446,37.3909309,140.3965114,,9,25,25
2447,36.9632779,140.8926893,,25,38,38
2448,37.6399941,140.9503931,,10,55,55
2449,37.9520161,139.3304337,,24,74,74
2450,37.1030215,138.2436183,,21,63,63
2451,37.1271061,140.2016157,,8,13,13
2452,37.2657039,140.9983584,,7,5,7
2453,33.5921525,131.1958158,,27,109,109
2454,32.9647028,131.9043903,,21,76,76
2455,43.1035192,141.3735165,2.3,10,25,25
2456,39.8897535,139.8494688,,19,59,59
2457,39.3850629,140.0519015,,24,68,68
2458,35.6552445,139.9011729,8.9,20,38,38
2459,34.8031458,137.5560801,2.3,14,72,72
2460,34.3290287,136.8242772,,49,5,49
2461,36.5526977,136.606179,3.4,36,85,85
2462,36.3028188,136.3170379,,26,70,70
2463,36.8924072,136.7791296,,30,63,63
2464,34.7971277,135.8077442,5.6,47,102,102
2465,34.7278915,135.4805223,2.3,13,50,50
2466,34.6231765,135.4910043,3.4,30,153,153
2467,135.5137526,34.7085309,4.5,30,65,65
2468,34.8249827,135.4475754,4.5,14,72,72
2469,34.2478173,135.1379903,,31,87,87
2470,34.2332133,135.1444738,,39,99,99
2471,34.1854807,135.1804026,,36,107,107
2472,34.243593,135.2874876,,25,85,85
2473,34.2611508,135.198158,,31,97,97
2474,35.3462402,132.750888,,7,38,38
2475,35.2046731,132.4994755,,41,78,78
2476,35.4263066,133.2481876,,11,30,30
2477,35.0111175,132.2214858,,5,30,30
2478,33.3896822,133.2730213,,46,102,102
2479,127.6940118,26.2065885,2.3,8,13,13
2480,26.2156788,127.6857172,1.2,8,,8
2481,24.3403337,124.1872098,,18,21,21
2482,26.2674534,127.7237584,1.2,2,,2
2483,26.5934217,127.9877767,,19,46,46
2484,26.1460627,127.6656834,1.2,8,,8
2485,26.356543,127.9724141,,8,,8
2486,24.8035377,125.2879675,,38,42,42
2487,26.2218696,127.7578608,1.2,8,,8
2488,36.5080967,139.9426866,2.3,6,,6
2489,36.5908267,139.8558715,3.4,2,,3
2490,36.567299,139.9198388,2.3,7,,7
2491,36.6004264,139.9415631,2.3,9,,9
2492,36.5495529,139.9977274,2.3,9,,9
2493,36.5594257,139.8825654,3.4,11,,11
2494,36.5618783,139.8843513,3.4,15,,15
2495,36.3408346,139.4503955,1.2,13,,13
2496,36.3813638,139.7303981,1.2,14,25,25
2497,36.2857632,139.6346445,1.2,11,,11
2498,36.3920934,139.7438351,1.2,10,,10
2499,36.2987004,139.5677953,1.2,7,,7
2500,36.5671105,139.7450099,4.5,21,13,21
2501,36.5693884,139.7565727,3.4,12,,12
2502,36.7506911,139.6074403,,5,,5
2503,139.6825563,36.7260792,,10,,10
2504,36.8318901,139.7197402,,10,,10
2505,139.8019725,36.315327,2.3,8,,8
2506,36.4327692,139.9935687,2.3,10,,10
2507,36.8706646,140.0155745,,,30,30
2508,139.924054,36.8066862,,14,,14
2509,36.9689393,140.0549511,,10,21,21
2510,36.384685,139.8775758,1.2,13,,13
2511,36.4392483,139.9102926,2.3,11,,11
2512,36.4445976,139.9073982,2.3,13,,13
2513,36.4673558,140.0933808,2.3,11,13,13
2514,139.7421308,36.230685,2.3,12,,12
2515,140.1300528,36.7616357,,10,,10
2516,140.1283967,35.5748521,3.4,10,13,13
2517,35.694252,140.0979048,3.4,9,57,57
2518,35.6548123,140.1077801,2.3,18,34,34
2519,35.5307047,140.2577594,1.2,13,21,21
2520,140.1241214,35.5356,1.2,11,55,55
2521,35.5124101,140.0864754,1.2,5,17,5
2522,35.4879132,140.0773236,1.2,1,30,30
2523,137.1896254,34.9442828,2.3,21,68,68
2524,34.9626852,137.1418681,2.3,24,59,59
2525,137.1630465,34.9818894,2.3,22,50,50
2526,33.8226691,130.8764012,3.4,45,89,89
2527,33.8615403,130.7601599,3.4,31,132,132
2528,34.7198971,135.2644218,,9,50,50
2529,34.6890031,135.2647223,,16,17,17
2530,34.6938868,135.0981888,3.4,10,21,21
2531,34.6506611,135.1296868,11,23,57,57
2532,34.7140894,135.2298688,,29,34,34
2533,34.6653903,135.1512122,3.4,9,25,25
2534,34.6375983,135.0611739,3.4,9,34,34
2535,34.7075284,135.2025102,,,42,
2536,34.3163693,133.8608574,2.3,23,57,57
2537,35.9148825,139.7270279,2.3,3,17,17
2538,35.906137,139.4926795,1.2,5,5,5
2539,34.7653462,136.0263973,,38,109,109
2540,34.3117723,135.6009134,,28,114,114
2541,35.8958613,139.796987,2.3,2,38,2
2542,34.6795362,138.945316,,,50,50
2543,34.7691995,137.391469,2.3,36,68,68
2544,36.3383216,138.9953683,2.3,6,13,13
2545,36.2589796,138.8941485,2.3,8,21,21
