UID,Lat,Lon,CO,PM10,PM25,AQI
2516,140.1283967,35.5748521,2.3,31,107,107
2517,35.694252,140.0979048,2.3,30,93,93
2518,35.6548123,140.1077801,2.3,39,99,99
2519,35.5307047,140.2577594,1.2,33,82,82
2520,35.5356,140.1241214,1.2,30,63,63
2521,35.5124101,140.0864754,1.2,25,72,72
2522,35.4879132,140.0773236,1.2,23,93,93
2523,34.9442828,137.1896254,3.4,14,53,53
2524,34.9626852,137.1418681,1.2,10,13,13
2525,34.9818894,137.1630465,1.2,12,21,21
2526,33.8226691,130.8764012,7.8,19,38,38
2527,33.8615403,130.7601599,2.3,8,57,57
2528,34.7198971,135.2644218,,22,38,38
2529,34.6890031,135.2647223,,15,25,25
2530,135.0981888,34.6938868,4.5,19,30,30
2531,34.6506611,135.1296868,11,23,57,57
2532,34.7140894,135.2298688,,14,34,34
2533,34.6653903,135.1512122,4.5,16,30,30
2534,34.6375983,135.0611739,4.5,20,34,34
2535,34.7075284,135.2025102,,,42,
2536,34.3163693,133.8608574,3.4,21,53,53
2537,35.9148825,139.7270279,2.3,20,38,38
2538,139.4926795,35.906137,1.2,3,5,5
2539,34.7653462,136.0263973,,10,17,17
2540,135.6009134,34.3117723,,9,30,30
2541,35.8958613,139.796987,2.3,20,38,38
2542,34.6795362,138.945316,,,17,17
2543,137.391469,34.7691995,2.3,7,50,50
2544,138.9953683,36.3383216,2.3,1,9,9
2545,36.2589796,138.8941485,2.3,2,5,2
2546,36.5786573,138.8275462,,22,76,
2547,35.8330692,139.6863405,3.4,19,63,63
2548,139.731783,35.8534393,3.4,20,59,59
2549,35.3574404,139.5719462,2.3,12,25,25
2550,35.3388037,139.4916219,2.3,10,65,65
2551,37.0582877,140.8851541,,8,30,30
2552,34.2129111,135.1864158,,12,34,34
2553,28.6506678,77.3156791,29.9,476,188,476
2554,77.2006339,28.6328768,10,112,189,189
2555,28.6682245,77.1167427,7.7,158,226,226
2556,28.5651095,77.1752543,24.4,162,227,227
2557,28.5564037,77.0947952,,,,
2558,28.6793308,77.2280838,19.5,131,197,197
2559,22.2848797,114.1440747,,23,33,33
2560,22.2828962,114.2193366,,21,50,50
2561,22.3568591,114.1294899,,33,65,65
2562,22.3134092,114.2247003,,25,65,65
2563,22.376491,114.184668,,19,36,36
2564,22.33003,114.159173,,24,50,50
2565,22.4509766,114.1641396,,18,47,47
2566,22.471249,114.360804,4.6,20,52,52
2567,22.3717029,114.1144402,4.8,14,9,14
2568,22.288916,113.9435389,4,20,41,41
2569,22.445058,114.0225516,1.5,27,49,49
2570,22.2800192,114.1853357,7.7,23,51,51
2571,22.2796569,114.1719873,3.5,21,25,25
2572,114.1687333,22.3221146,6,20,40,40
2573,47.91591095097651,106.8950138108166,,29,17,29
2574,47.929732,106.888629,2.9,21,57,57
2575,47.894281,106.882475,,10,,10
2576,47.863943,106.779094,2,16,46,46
2577,1.564044,104.225449,,,,46
2578,1.494618,103.735948,,,,48
2579,2.039756,102.577031,,,,31
2580,1.470115,103.89345,,,,38
2581,6.137142,100.346584,,,,37
2582,5.631469,100.469699,,,,53
2583,6.331585,99.858477,,,,40
2584,6.136110,102.242937,,,,48
2585,5.8114395,102.1344535,,,,38
2586,2.213068,102.234319,,,,31
2587,2.25861,102.172653,,,,40
2588,2.82169,101.811376,,,,61
2589,2.44134,101.867028,,,,35
2590,2.723361,101.968446,,,,32
2591,3.960674,103.382185,,,,38
2592,3.81932,103.296518,,,,40
2593,3.97079,102.348141,,,,42
2594,4.629405,101.116583,,,,54
2595,4.898818,100.679122,,,,46
2596,4.55331,101.08016,,,,54
2597,4.20039,100.663327,,,,51
2598,3.687768,101.524422,,,,42
2599,6.423955,100.184072,,,,19
2600,5.391124,100.386791,,,,33
2601,5.39896,100.403981,,,,57
2602,5.357664,100.294567,,,,56
2603,5.339398,116.163729,,,,35
2604,5.893287,116.043876,,,,37
2605,5.864477,118.091087,,,,32
2606,4.249869,117.935829,,,,44
2607,3.177106,113.041214,,,,51
2608,4.494597,114.042417,,,,38
2609,2.007323,112.936985,,,,22
2610,1.562172,110.388883,,,,38
2611,4.758758,115.013738,,,,28
2612,4.42416,114.012203,,,,37
2613,1.45477,110.491578,,,,39
2614,2.131339,111.523918,,,,58
2615,2.314186,111.83177,,,,29
2616,1.219658,111.464863,,,,21
2617,2.81699,101.623005,,,,50
2618,3.32651,101.258878,,,,42
2619,3.01011,101.40837,,,,47
2620,3.109488,101.638829,,,,31
2621,3.10472,101.556176,,,,35
2622,4.265813,103.432267,,,,51
2623,5.307569,103.120224,,,,38
2624,4.598158,103.434799,,,,45
2625,3.212417,101.682207,,,,38
2626,3.106223,101.717906,,,,36
2627,5.33277,115.238324,,,,36
2628,2.931853,101.681795,,,,50
2629,60.3765042,5.3395257,,10,23,23
2630,60.5465559,5.2850092,,6,14,14
2631,59.7440738,10.2044564,,21,,21
2634,59.7422779,10.2127969,,13,,13
2636,59.1881606,9.6127694,,15,28,28
2637,59.2024496,9.5977618,,20,,28
2638,59.1298424,9.6418042,,29,80,80
2641,58.1474173,7.9873521,,9,,9
2642,7.99214,58.1498688,,3,,3
2643,61.114761,10.4718062,,9,14,14
2644,61.120927,10.464778,,5,11,11
2645,66.3111229,14.1520537,,22,,22
2646,10.8464748,59.9314326,0.1,5,17,17
2647,59.9190221,10.701535,0.1,20,42,42
2649,59.9138688,10.7522454,0.1,17,29,29
2650,10.7259597,59.9330933,0.1,15,20,20
2651,59.8957812,10.8118126,0.1,24,42,42
2652,59.9138688,10.7522454,0.1,13,30,30
2653,59.922,10.67985,0.1,6,,11
2654,10.68556,59.9374534,0.1,6,10,11
2655,59.922951,10.7633049,0,9,14,25
2656,59.9103249,10.7742074,0.1,18,,18
2657,58.9667619,5.7304411,,,,
2658,58.961961,5.7326589,,6,14,14
2660,69.6566879,18.9697816,,23,32,32
2661,69.6492047,18.9553238,,29,,29
2662,63.4328172,10.4104482,,5,7,7
2663,63.4210709,10.393344,,5,5,5
2664,63.4305149,10.3950528,,,,
2665,63.4305149,10.3950528,,4,14,14
2666,6.149482,62.4722284,,5,,5
2667,62.4722284,6.149482,,,,
2668,4.83206,52.42023,,,,
2669,52.398437,4.728581,,8,1,8
2670,4.866208,52.359714,0.5,8,25,31
2671,52.393972,4.870157,,2,23,27
2672,52.44797,4.81673,,,,
2673,52.381331,4.845233,3.4,12,25,27
2674,52.428,4.773,,18,32,32
2675,52.358039,4.8997,,5,13,31
2676,52.389983,4.887811,2.1,5,9,27
2677,54.353333333333,18.635277777778,1,19,,19
2678,54.367777777778,18.701111111111,,21,,21
2679,54.400833333333,18.6575,3.3,13,,13
2680,54.560833333333,18.493333333333,0.6,10,,35
2681,54.328333333333,18.557777777778,3.1,7,,30
2682,54.431666666667,18.579722222222,1.3,20,,20
2683,54.085833333333,18.7875,3,34,,34
2684,54.380277777778,18.620277777778,3,18,25,31
2685,54.465555555556,18.464722222222,,8,,32
2686,54.525277777778,18.536388888889,,15,,15
2687,46.951111111111,7.4408333333333,,99,,99
2688,46.521944444444,6.6397222222222,,27,,32
2689,46.011111111111,8.9572222222222,,7,2,42
2690,47.541111111111,7.5833333333333,,24,2,38
2691,47.311944444444,7.8205555555556,,21,3,41
2692,46.220277777778,7.3419444444444,,15,,42
2693,46.160277777778,8.9338888888889,,5,1,46
2694,46.813055555556,6.9444444444444,,14,1,48
2695,47.479722222222,8.9047222222222,,12,,38
2696,47.478333333333,8.3644444444444,,,,
2697,47.049444444444,6.9791666666667,,15,,
2698,47.0675,8.4633333333333,,16,,43
2699,46.815277777778,9.8558333333333,,7,,37
2700,46.5475,7.985,,6,,36
2701,47.3775,8.5305555555556,,21,2,38
2702,47.403055555556,8.6133333333333,,20,2,37
2703,50.094238,14.442049,,24,,26
2704,14.430673,50.072388,,10,17,26
2705,50.088065,14.42922,,,,
2706,50.081483,14.442692,,12,57,57
2707,50.073137,14.398141,,20,21,21
2708,50.06643,14.446152,,10,,26
2709,50.111082,14.503096,,51,,51
2710,50.042003,14.411826,,,,
2711,50.122189,14.467578,,9,,31
2712,50.007304,14.445933,,16,70,70
2713,50.04613,14.331413,,13,57,57
2714,50.126528,14.384639,,10,,28
2715,50.062298,14.53782,,22,,
2716,49.957926,14.0583,,6,30,30
2717,50.143858,14.101784,,3,53,53
2718,50.167412,14.106048,,13,,33
2719,14.913859,50.428647,,10,13,28
2720,49.913512,14.782625,,,,34
2721,49.684943,14.00774,,18,,18
2723,50.267481,14.328226,,,,
2724,48.984388,14.465684,,18,55,55
2725,49.068436,13.614801,,,,53
2726,14.723382,48.724199,,22,,39
2727,49.467242,13.838234,,,,38
2728,49.016088,14.000444,,11,,34
2729,49.411232,14.676389,,18,,29
2730,49.722,13.618538,,17,59,59
2731,49.732448,13.402281,,17,93,93
2732,49.728392,13.37554,,17,55,55
2733,49.74733,13.381039,,37,42,42
2734,49.770125,13.368221,,,,29
2735,49.745991,13.320748,,9,34,34
2736,49.768616,13.423381,,14,13,32
2737,49.692786,13.352594,,13,25,25
2738,49.669584,12.677884,,,,40
2739,50.065862,12.363442,,4,,4
2740,50.230164,12.865711,,,,
2741,50.37248,12.61538,,,,47
2742,50.172826,12.672818,,9,38,46
2743,50.467528,13.412696,,4,,43
2744,50.774151,14.218794,,1,9,41
2745,50.696669,13.847692,,4,,43
2746,50.585767,13.673418,,6,21,39
2747,50.540898,14.119409,,7,,41
2748,50.427589,13.130143,,4,,43
2749,50.510366,13.645272,,5,13,40
2750,50.579835,13.419506,,17,,43
2751,50.789443,14.086799,,1,,41
2752,50.645278,13.85125,,5,9,43
2753,13.327622,50.376586,,4,13,43
2754,50.683124,13.997873,,2,,39
2755,50.683524,14.041195,,20,9,38
2756,50.661094,14.043063,,3,,39
2757,50.698042,14.537345,,3,,3
2758,50.938219,15.080288,,,,
2759,50.727364,15.162156,,15,,
2760,50.764938,15.053897,,,,
2761,50.789645,15.319683,,,,42
2762,50.195363,15.846376,,10,9,10
2763,50.17763,15.83839,,10,,23
2764,50.66044,15.85009,,,,44
2766,50.581815,15.893956,,,,
2767,49.758121,16.651802,,,,
2768,50.0422,15.739414,,5,,13
2769,50.024038,15.763549,,3,9,10
2770,49.735086,16.034196,,,,40
2771,49.401595,15.610246,,24,53,53
2772,49.159154,15.439048,,,,40
2773,49.573394,15.080278,,15,17,34
2774,49.223438,15.865778,,21,,21
2775,49.216089,16.613836,,14,,14
2776,49.165261,16.580812,,16,54,54
2777,49.208161,16.642517,,15,33,33
2778,49.18962,16.569538,,23,,23
2779,49.185882,16.613661,,16,37,37
2780,49.205461,16.59727,,,,
2781,49.198091,16.593643,,2,21,21
2782,49.148973,16.696217,,4,82,82
2783,48.881355,16.085817,,19,,39
2784,48.791768,16.724496,,10,70,70
2785,48.842956,16.060127,,19,70,70
2786,50.24224,17.19018,,12,,33
2787,49.601462,17.238073,,12,57,57
2788,49.451656,17.454159,,9,30,30
2789,49.467857,17.114726,,18,,18
2790,49.047818,18.007828,,,,38
2791,49.067951,17.466849,,9,,9
2792,49.232905,17.667175,,10,21,21
2793,49.50261,18.53856,,,,39
2794,49.777141,17.541947,,,,41
2795,49.748958,18.609726,,13,57,57
2796,49.67179,18.351071,,1,21,21
2797,49.790978,18.406836,,12,9,12
2798,49.863796,18.551453,,20,30,30
2799,49.839849,18.289976,,30,42,42
2800,18.263689,49.839189,,14,,14
2801,49.82486,18.263655,,14,,22
2802,49.825295,18.159276,,19,,11
2803,49.856259,18.269741,,27,53,53
2804,49.807057,18.339138,,16,38,38
2805,49.87566,18.433608,,68,,68
2806,49.94499,17.90953,,18,30,30
2807,49.796041,18.24718,,14,42,42
2808,49.720936,18.089306,,18,53,53
2809,49.672379,18.643037,,11,,16
2810,49.668114,18.677799,,15,21,21
2811,18.422873,49.92468,,10,59,59
2812,48.53111111,14.574722222222,,13,42,42
2813,48.1610363888889,16.3929202777778,,14,,14
2814,48.274444444,14.3147222,0.1,22,61,61
2815,15.673055555555555,47.60472222222222,,12,,12
2816,48.8786111,15.04666667,,13,,13
2817,48.72111111,15.94222222,,9,21,21
2818,16.958055555556,48.14388889,,,,
2819,48.276666667,15.936111111,,3,,3
2820,48.33472,16.729445,,17,,17
2821,48.528888888888886,15.942777777777778,,12,,12
2822,48.5786111,16.5805556,,14,,14
2823,47.96,16.20694444,,,,
2824,48.0508333,16.6766667,,,,
2825,48.0861111,16.3022222,0.1,21,,21
2826,48.40944444,15.620277778,,,,
2827,17.0713889,48.1094444,,19,,19
2828,47.77028,16.76639,0.1,16,50,50
2829,48.329166666667,16.063333333333,,,,
2830,48.2252778,14.23888889,0.1,20,61,61
2831,16.5256138888889,48.1620694444444,,11,34,34
2832,48.04511111111111,14.772277777777779,,11,,11
2833,48.39172,13.67114,,19,57,57
2834,48.165001,14.0355556,,,,
2835,48.212500000000006,15.634166666666665,,,,
2836,48.144999999999996,16.474444444444444,0.1,16,25,25
2837,48.04944444444444,14.442777777777778,,15,50,50
2838,48.086111111,16.433333333,,15,,15
2839,47.84,16.52806,0.1,14,53,53
2840,47.56722222222223,14.243611111111111,,11,,
2841,16.255,47.81416667,,20,,20
2842,47.8055556,13.043333,0.1,14,,14
2843,47.9719444,13.60083333,,,,
2844,48.12027778,14.878333,,18,,18
2845,47.81722222222223,13.030833333333334,,9,,9
2846,47.71611111111111,13.632222222222223,,15,46,46
2847,48.257777777777775,13.039722222222222,,14,30,30
2848,48.219517,16.345552,,10,25,25
2849,48.261086388889,16.396953055556,,,,
2850,48.205,16.30975,,30,30,30
2851,48.235369722222,16.301563611111,,,,
2852,48.145,16.511111111111,,,,
2853,48.30611944444444,14.297502777777778,,18,55,55
2854,48.1376191666667,16.2953641666667,,3,,
2855,16.458345,48.2263608333333,,13,30,30
2856,48.20944444444445,14.436944444444444,0.1,14,25,25
2857,48.1871469444444,16.3393311111111,,16,,16
2858,48.21488888888889,14.42172222222222,0.1,1,9,
2859,47.7975,13.053611111111111,0.1,23,,23
2860,48.2167394444444,16.3809180555556,0.1,16,34,34
2861,48.2013,15.6204,0.1,13,,13
2862,48.156708611111,16.476050833333,,,,
2863,48.08444444444444,14.49111111111111,,55,,
2864,48.35333333,15.74694444,,17,,17
2865,47.691111111111105,13.108055555555556,,18,,18
2866,48.083333333333336,16.33722222222222,,20,,20
2867,48.08388888888889,16.330277777777777,,48,30,48
2868,48.323333,14.2977778,0.1,20,59,59
2869,48.30277777777778,14.28277777777778,0.1,58,102,
2870,48.1743530555556,16.3614172222222,,13,,13
2871,16.406597222222,48.184144166667,,,,
2872,48.00083333333333,13.667499999999999,,20,61,61
2873,47.6830556,13.1,0.1,15,,15
2874,47.5818083,12.1724111,,6,,6
2875,48.296388888889,16.335277777778,,,,
2876,48.386111111111,16.1825,,,,
2877,48.278888888888886,14.365833333333333,0.1,23,59,59
2878,47.221111111111,15.625277777778,,,,
2879,46.835,14.843611111111112,,15,38,38
2880,47.067011111111114,15.493688888888888,,9,,9
2881,47.041666666667,15.433055555556,,,,
2882,47.28286,15.971852,,,,
2883,46.7675,15.956111,,15,,15
2884,47.093613,15.414722,,6,,6
2885,47.047222,16.078888,,11,,11
2886,47.15407,13.50508,,19,,19
2887,46.842,14.529,,26,,26
2888,15.882222,47.34806,,10,,10
2889,46.65195,15.36778,,,,1
2890,46.708333,14.891667,,10,,10
2891,46.81388888888888,15.212777777777777,,5,,5
2892,46.62661666666667,14.299144444444444,,19,42,42
2893,13.195833,46.935,,8,,8
2894,47.12583333333333,13.808333333333334,0.1,10,,10
2895,15.089166666666667,47.3825,,15,,15
2896,14.676666666666666,47.17833333333333,,11,,11
2897,47.04472222222222,15.152777777777779,,12,30,30
2898,47.27129,11.4169445,,10,,10
2899,46.80138888888889,13.493888888888888,,15,,15
2900,46.55693,13.70541,,11,,11
2901,47.44757414,10.74413658,,,,
2902,12.066633,47.4885583,,5,,5
2903,47.409444444444,15.253333333333,,,,
2904,47.44583333333333,15.29032,,11,,11
2905,47.21037,14.825277777777778,,8,,8
2906,15.431945,47.06924,0.1,12,,12
2907,47.37555555555556,15.0745,0.1,13,,13
2908,47.059175,15.4682,,,,
2909,46.62556,14.31806,,,,
2910,14.753333,47.1925,,9,,9
2911,47.12027777777778,15.351111111111111,,14,,14
2912,47.20638888888889,15.345833333333333,,15,,15
2913,15.1469444,47.3961111,,,,
2914,46.77833333333333,15.540555555555555,,16,53,53
2915,46.763889,14.8222222,,16,,16
2916,47.069443,15.404388,,18,,18
2917,47.135555555555555,15.323611111111111,,9,,9
2918,46.771111,14.365833333333332,,10,,10
2919,46.6125,13.841389,,10,,10
2920,46.8277383,12.76561793,,,,
2921,47.063333333333,15.086666666667,,,,
2922,11.3923611,47.2626194,0.1,15,,15
2923,47.055611,15.416603,0.1,20,,20
2924,47.4689167,11.958036,,6,,6
2925,11.692028,47.348774,,21,,21
2926,47.3499917,11.6945417,,10,,10
2927,9.5976958333333,47.239444,,,,
2928,11.390653,47.2395528,,16,,16
2929,47.4285528,11.8718028,,12,,12
2930,14.398333333333333,46.61027777777778,,14,,14
2931,47.27807,11.512497,,14,,14
2932,47.33941,16.20808,,19,,19
2933,47.35888888888889,15.10361111111111,,12,,12
2934,12.974444444444444,46.67861111111111,0.1,7,,7
2935,48.29639,16.335278,,44,,
2936,35.1259195,33.3311519,0.8,,,41
2937,35.1520595,33.3476924,1.5,26,18,42
2938,32.5730657,34.7101705,2.8,34,,41
2939,34.978997,34.0670961,,,,40
2940,34.9552778,32.3936111,,,,37
2941,34.9159141,33.6274981,2.3,17,44,44
2942,34.9127931,33.6137089,4,,,37
2943,34.7071301,33.0226174,3.3,34,,34
2944,33.0226174,34.7071301,2.4,,,20
2945,34.7333333,33.3333333,,29,56,56
2946,35.0369868,33.0549876,0.2,10,33,40
2947,35.09822,32.88955,3.2,,56,
2948,32.78562,34.98535,5,15,69,69
2949,32.78685,35.02026,3.3,18,40,40
2950,32.81644,35.00167,2.3,,53,53
2951,32.78866,35.08511,1.7,25,56,56
2952,32.7218,35.1294,1.7,,54,54
2953,32.46637,34.96273,,16,63,63
2954,32.47548,35.02228,,60,,60
2955,32.1787,34.88111,3.4,,78,78
2956,31.432786,35.182268,,,,
2957,32.2669011,34.8899304,2.8499999999999996,58,,
2958,32.01779,34.76814,8.9,26,69,69
2959,32.06999,34.841,2.3,,17,38
2960,32.09338,34.79013,2.3,22,29,37
2961,31.958015,34.801995,3.4,17,45,45
2962,32.08386,34.78191,2.3,,56,56
2963,32.06181,34.77656,8.9,14,34,2
2964,32.09135,34.82599,3.4,,54,54
2965,32.05602,34.77903,8.9,26,62,62
2966,31.79445,35.21997,2.3,12,37,37
2967,31.768319,35.21371,3.5,41,21,
2968,31.81847,34.66911,3.4,25,76,76
2969,31.81355,34.77814,3.4,27,58,58
2970,,,,,98,
2971,31.81461,34.64737,,25,17,30
2972,31.6595,34.56975,,31,78,39
2973,31.6861,34.63618,,23,76,76
2974,34.60969,31.58932,,30,60,60
2975,34.74035,31.72793,,25,59,59
2976,31.64571,34.67402,,23,41,41
2977,34.60161,31.52796,,34,67,67
2978,31.25674,34.78132,,3,10,33
2979,31.24897,35.21597,,30,71,71
2980,32.020621,34.775117,,,24,42
2981,32.83332,35.08985,,22,55,55
2982,32.07553,34.82073,7,59,136,136
2983,32.025722,34.745249,3.4,,43,43
2984,32.6033,35.29097,,24,60,60
2985,31.75709,35.21741,,15,55,55
2986,31.65647,35.11681,,14,53,53
2987,32.0495,34.752,6.7,,,
2988,50.8580305954902,4.28833636673069,,15,38,38
2989,50.8951005642471,4.39271769800161,,19,,19
